benchmark,operation,mata-runtime,mona-runtime
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Duality-addslashes-htmlEscape-smt2_3.mata,apply_language,207,101
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Duality-addslashes-htmlEscape-smt2_3.mata,apply_language,199,105
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toUpper-smt2_2.mata,apply_language,771,210
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toUpper-smt2_2.mata,apply_language,781,198
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-toUpper-smt2_2.mata,apply_language,488,285
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_174.mata,apply_language,2017,1083
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_174.mata,apply_language,3574,1038
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_174.mata,apply_language,3538,1082
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_128.mata,apply_language,3172,1106
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_language/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-addslashes-escapeString-smt2_reverse_128.mata,apply_language,3476,1178
