benchmark,operation,mata-runtime,mona-runtime
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_literal/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_17.mata,apply_literal,373,299
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_literal/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_17.mata,apply_literal,360,294
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_literal/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_17.mata,apply_literal,364,299
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_literal/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_217.mata,apply_literal,363,277
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_literal/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_217.mata,apply_literal,372,280
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_literal/non-incremental-QF_SLIA-20230331-transducer-plus-Idempotence-escapeString-smt2_217.mata,apply_literal,386,303
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_literal/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_232.mata,apply_literal,365,312
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_literal/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_232.mata,apply_literal,378,368
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_literal/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_232.mata,apply_literal,362,304
../benchmarks/non-incremental-QF_SLIA-20230331-transducer-plus/apply_literal/non-incremental-QF_SLIA-20230331-transducer-plus-Commutativity-htmlEscape-escapeString-smt2_reverse_143.mata,apply_literal,445,303
